http://www.wighawag.com/blog/2011/06/Profiler-Injection-With-MixingLoom-as3commons-bytecode-and-Flash-Preloader, http://wighawag.com/blog/2011/06/actionscript-profiler-runtime-code-injection/
http://www.wighawag.com/blog/2014/12/Hxcpp-extern, http://wighawag.com/blog/2014/12/hxcpp-externs/
http://www.wighawag.com/blog/2012/12/NME-Stage3D-support, http://wighawag.com/blog/2012/12/nme-stage3d/
